ResponseId,Country,Age,EdLevel
46161,Hungary,35-44 years old,Secondary school
46162,USA,35-44 years old,Bachelor
46167,Portugal,25-34 years old,Master
46168,USA,35-44 years old,Master
46173,USA,18-24 years old,Bachelor
46175,France,25-34 years old,Master
46177,UK,35-44 years old,Master
46178,Serbia,35-44 years old,Bachelor
46179,France,35-44 years old,Master
46184,USA,55-64 years old,Some College
46189,USA,35-44 years old,Bachelor
46191,USA,25-34 years old,Master
46194,USA,25-34 years old,Bachelor
46200,Canada,35-44 years old,Master
46205,USA,35-44 years old,Bachelor
46209,Brazil,45-54 years old,Bachelor
46216,USA,55-64 years old,Bachelor
46218,USA,35-44 years old,Associate degree
46219,France,18-24 years old,Master
46222,India,25-34 years old,Bachelor
46226,New Zealand,45-54 years old,Some College
46228,New Zealand,45-54 years old,Professional
46230,Canada,25-34 years old,Bachelor
46231,USA,55-64 years old,Bachelor
46235,USA,35-44 years old,Bachelor
46237,USA,35-44 years old,Associate degree
46241,UK,25-34 years old,Bachelor
46242,USA,35-44 years old,Master
46248,Malaysia,25-34 years old,Master
46251,Hungary,35-44 years old,Professional
46255,New Zealand,25-34 years old,Bachelor
46257,USA,25-34 years old,Bachelor
46267,Australia,35-44 years old,Master
46268,Italy,18-24 years old,Bachelor
46269,UK,25-34 years old,Bachelor
46275,Italy,35-44 years old,Professional
46282,Argentina,35-44 years old,Professional
46287,Australia,25-34 years old,Bachelor
46289,USA,35-44 years old,Master
46290,USA,35-44 years old,Bachelor
46291,USA,55-64 years old,Professional
46292,Australia,35-44 years old,Some College
46296,Portugal,25-34 years old,Master
46315,Portugal,25-34 years old,Bachelor
46316,India,18-24 years old,Bachelor
46324,USA,45-54 years old,Bachelor
46327,Canada,55-64 years old,Professional
46331,New Zealand,18-24 years old,Secondary school
46336,USA,45-54 years old,Bachelor
46342,USA,35-44 years old,Bachelor
46347,Canada,35-44 years old,Master
46351,Ukraine,35-44 years old,Master
46357,USA,45-54 years old,Some College
46363,Canada,25-34 years old,Some College
46365,Brazil,25-34 years old,Some College
46366,Germany,25-34 years old,Master
46370,Belgium,25-34 years old,Some College
46371,USA,25-34 years old,Bachelor
46374,USA,65 years or older,Master
46375,Australia,25-34 years old,Bachelor
46383,New Zealand,65 years or older,Bachelor
46384,Australia,25-34 years old,Bachelor
46387,Canada,35-44 years old,Some College
46390,Honduras,35-44 years old,Some College
46394,USA,35-44 years old,Bachelor
46395,USA,25-34 years old,Bachelor
46396,Australia,25-34 years old,Bachelor
46405,New Zealand,35-44 years old,Bachelor
46406,New Zealand,35-44 years old,Bachelor
46410,USA,35-44 years old,Bachelor
46412,Canada,35-44 years old,Some College
46417,Poland,35-44 years old,Master
46419,Canada,35-44 years old,Bachelor
46420,USA,45-54 years old,Bachelor
46430,USA,25-34 years old,Bachelor
46432,Australia,45-54 years old,Bachelor
46433,USA,35-44 years old,Associate degree
46435,Australia,25-34 years old,Bachelor
46438,Canada,35-44 years old,Bachelor
46445,Canada,35-44 years old,Professional
46447,Australia,35-44 years old,Some College
46449,Canada,35-44 years old,Bachelor
46450,Netherlands,Under 18 years old,Secondary school
46451,UK,25-34 years old,Some College
46460,Canada,25-34 years old,Master
46461,Australia,35-44 years old,Some College
46462,Canada,45-54 years old,Bachelor
46464,USA,25-34 years old,Bachelor
46465,Netherlands,55-64 years old,Professional
46467,Japan,25-34 years old,Bachelor
46468,Singapore,35-44 years old,Master
46470,Costa Rica,35-44 years old,Bachelor
46471,Australia,35-44 years old,Master
46473,USA,35-44 years old,Bachelor
46474,Brazil,45-54 years old,Master
46475,Brazil,45-54 years old,Bachelor
46480,Australia,35-44 years old,Bachelor
46484,Australia,35-44 years old,Bachelor
46485,USA,25-34 years old,Bachelor
46498,Pakistan,25-34 years old,Some College
46506,USA,25-34 years old,Bachelor
46507,Philippines,25-34 years old,Bachelor
46511,USA,35-44 years old,Associate degree
46514,Canada,25-34 years old,Bachelor
46525,Singapore,35-44 years old,Master
46534,Japan,35-44 years old,Master
46536,USA,35-44 years old,Bachelor
46542,USA,25-34 years old,Master
46544,USA,35-44 years old,Bachelor
46549,Canada,25-34 years old,Other
46553,Australia,45-54 years old,Bachelor
46554,Canada,45-54 years old,Master
46558,USA,35-44 years old,Master
46560,Brazil,45-54 years old,Bachelor
46561,USA,45-54 years old,Master
46564,Canada,25-34 years old,Other
46568,USA,55-64 years old,Master
46572,USA,45-54 years old,Master
46573,USA,55-64 years old,Master
46577,USA,35-44 years old,Some College
46580,India,18-24 years old,Bachelor
46585,Singapore,25-34 years old,Bachelor
46598,Japan,45-54 years old,Bachelor
46604,USA,25-34 years old,Bachelor
46606,Indonesia,25-34 years old,Bachelor
46612,Canada,25-34 years old,Some College
46618,Sweden,25-34 years old,Other
46620,USA,25-34 years old,Bachelor
46621,Uzbekistan,35-44 years old,Master
46622,Mexico,25-34 years old,Some College
46624,Canada,35-44 years old,Bachelor
46627,Brazil,35-44 years old,Master
46631,Argentina,25-34 years old,Some College
46633,Canada,55-64 years old,Master
46640,Costa Rica,45-54 years old,Bachelor
46642,Brazil,45-54 years old,Some College
46643,Australia,45-54 years old,Master
46645,USA,25-34 years old,Master
46652,Australia,25-34 years old,Bachelor
46654,USA,35-44 years old,Bachelor
46660,Brazil,25-34 years old,Bachelor
46666,Indonesia,25-34 years old,Associate degree
46669,Canada,25-34 years old,Bachelor
46671,Brazil,45-54 years old,Bachelor
46672,India,25-34 years old,Bachelor
46678,Paraguay,25-34 years old,Master
46683,USA,55-64 years old,Bachelor
46689,Brazil,25-34 years old,Bachelor
46691,USA,45-54 years old,Some College
46696,USA,35-44 years old,Bachelor
46699,USA,35-44 years old,Bachelor
46706,Taiwan,35-44 years old,Master
46708,Philippines,35-44 years old,Some College
46710,Slovakia,35-44 years old,Master
46711,Norway,55-64 years old,Bachelor
46712,USA,45-54 years old,Bachelor
46714,Bangladesh,35-44 years old,Bachelor
46717,Bangladesh,18-24 years old,Some College
46718,China,25-34 years old,Bachelor
46720,Singapore,25-34 years old,Bachelor
46731,USA,35-44 years old,Master
46733,USA,25-34 years old,Bachelor
46736,India,25-34 years old,Bachelor
46738,USA,18-24 years old,Some College
46744,Paraguay,25-34 years old,Some College
46749,USA,45-54 years old,Some College
46756,India,18-24 years old,Bachelor
46757,Ukraine,35-44 years old,Master
46758,USA,35-44 years old,Bachelor
46762,India,35-44 years old,Master
46768,South Korea,25-34 years old,Bachelor
46771,Canada,25-34 years old,Bachelor
46776,Australia,35-44 years old,Secondary school
46784,USA,35-44 years old,Bachelor
46786,USA,45-54 years old,Associate degree
46787,India,18-24 years old,Bachelor
46790,USA,25-34 years old,Bachelor
46802,Australia,45-54 years old,Bachelor
46803,USA,45-54 years old,Professional
46806,USA,35-44 years old,Some College
46807,Mexico,55-64 years old,Bachelor
46808,Ukraine,45-54 years old,Master
46809,UAE,25-34 years old,Bachelor
46810,South Africa,55-64 years old,Some College
46813,Switzerland,25-34 years old,Master
46820,Japan,25-34 years old,Bachelor
46821,Germany,45-54 years old,Bachelor
46822,Bulgaria,25-34 years old,Master
46823,Canada,35-44 years old,Some College
46825,Indonesia,18-24 years old,Bachelor
46833,Israel,35-44 years old,Secondary school
46841,Macedonia,25-34 years old,Bachelor
46842,Austria,45-54 years old,Some College
46846,Denmark,55-64 years old,Master
46857,India,25-34 years old,Bachelor
46866,Switzerland,35-44 years old,Bachelor
46875,USA,45-54 years old,Master
46879,India,45-54 years old,Master
46883,India,45-54 years old,Bachelor
46890,Germany,25-34 years old,Secondary school
46892,Germany,45-54 years old,Master
46899,India,25-34 years old,Master
46901,Australia,55-64 years old,Some College
46902,France,45-54 years old,Master
46912,Lebanon,45-54 years old,Master
46913,China,35-44 years old,Master
46926,Czech Republic,45-54 years old,Secondary school
46933,Bulgaria,25-34 years old,Secondary school
46938,Australia,25-34 years old,Bachelor
46939,Germany,45-54 years old,Other
46942,Netherlands,35-44 years old,Some College
46951,Sweden,45-54 years old,Some College
46954,Czech Republic,35-44 years old,Master
46962,Sweden,25-34 years old,Master
46967,Germany,55-64 years old,Professional
46969,USA,25-34 years old,Professional
46971,UK,25-34 years old,Some College
46977,Sweden,55-64 years old,Some College
46983,Taiwan,35-44 years old,Master
46986,Belgium,25-34 years old,Master
46987,Hungary,45-54 years old,Bachelor
46989,Germany,35-44 years old,Master
46990,India,25-34 years old,Bachelor
46991,Germany,35-44 years old,Bachelor
46996,Finland,25-34 years old,Bachelor
46999,Czech Republic,25-34 years old,Master
47005,Australia,18-24 years old,Some College
47013,Germany,35-44 years old,Some College
47016,Germany,45-54 years old,Some College
47017,Germany,45-54 years old,Master
47018,India,25-34 years old,Bachelor
47019,Italy,35-44 years old,Some College
47023,Romania,25-34 years old,Bachelor
47025,Denmark,45-54 years old,Bachelor
47030,Taiwan,25-34 years old,Bachelor
47032,Netherlands,55-64 years old,Some College
47037,Germany,55-64 years old,Master
47040,Sweden,45-54 years old,Bachelor
47042,Czech Republic,35-44 years old,Master
47053,India,18-24 years old,Bachelor
47055,Sweden,25-34 years old,Other
47057,Poland,25-34 years old,Master
47058,India,35-44 years old,Bachelor
47060,Finland,35-44 years old,Bachelor
47064,Germany,35-44 years old,Master
47075,France,25-34 years old,Master
47077,Germany,25-34 years old,Bachelor
47079,USA,25-34 years old,Bachelor
47080,Germany,25-34 years old,Master
47081,Russia,35-44 years old,Master
47088,USA,25-34 years old,Bachelor
47090,Greece,55-64 years old,Bachelor
47092,India,35-44 years old,Bachelor
47095,Ukraine,45-54 years old,Master
47099,Sweden,35-44 years old,Bachelor
47105,Moldova,25-34 years old,Associate degree
47106,Germany,35-44 years old,Bachelor
47112,Uzbekistan,25-34 years old,Bachelor
47114,Italy,35-44 years old,Master
47117,Belgium,45-54 years old,Master
47121,Hungary,25-34 years old,Master
47131,Switzerland,25-34 years old,Master
47132,Czech Republic,35-44 years old,Master
47141,UK,25-34 years old,Master
47143,Germany,25-34 years old,Bachelor
47145,Spain,45-54 years old,Bachelor
47152,Kosovo,25-34 years old,Bachelor
47154,Switzerland,35-44 years old,Bachelor
47161,Germany,25-34 years old,Bachelor
47162,France,45-54 years old,Bachelor
47163,Finland,35-44 years old,Master
47164,Czech Republic,25-34 years old,Secondary school
47166,Slovenia,35-44 years old,Bachelor
47176,Taiwan,25-34 years old,Master
47177,Germany,35-44 years old,Master
47178,Italy,45-54 years old,Bachelor
47180,India,25-34 years old,Bachelor
47184,Netherlands,35-44 years old,Bachelor
47185,Denmark,35-44 years old,Master
47201,Poland,25-34 years old,Professional
47204,Belgium,35-44 years old,Bachelor
47212,Australia,35-44 years old,Bachelor
47228,Poland,25-34 years old,Bachelor
47231,Bulgaria,25-34 years old,Bachelor
47236,Czech Republic,25-34 years old,Master
47252,Taiwan,25-34 years old,Bachelor
47258,Pakistan,25-34 years old,Bachelor
47259,Portugal,45-54 years old,Bachelor
47272,Denmark,25-34 years old,Master
47275,Denmark,65 years or older,Some College
47277,Switzerland,35-44 years old,Some College
47279,Germany,35-44 years old,Associate degree
47283,Germany,35-44 years old,Bachelor
47287,Italy,45-54 years old,Master
47297,USA,25-34 years old,Bachelor
47299,Greece,45-54 years old,Bachelor
47309,Switzerland,55-64 years old,Master
47314,France,35-44 years old,Professional
47317,Croatia,45-54 years old,Some College
47319,Italy,25-34 years old,Secondary school
47321,Turkey,35-44 years old,Some College
47322,India,18-24 years old,Bachelor
47323,New Zealand,25-34 years old,Some College
47329,South Africa,45-54 years old,Bachelor
47336,Italy,35-44 years old,Bachelor
47342,Macedonia,35-44 years old,Bachelor
47345,Turkey,35-44 years old,Bachelor
47347,Australia,18-24 years old,Bachelor
47349,Norway,45-54 years old,Some College
47356,Japan,55-64 years old,Professional
47357,Hungary,35-44 years old,Bachelor
47359,Poland,25-34 years old,Master
47364,Belgium,55-64 years old,Master
47369,Luxembourg,55-64 years old,Some College
47373,Taiwan,25-34 years old,Master
47374,Denmark,25-34 years old,Associate degree
47375,Germany,25-34 years old,Master
47376,Germany,35-44 years old,Bachelor
47389,Germany,35-44 years old,Professional
47393,Poland,25-34 years old,Master
47398,UK,25-34 years old,Bachelor
47401,Luxembourg,45-54 years old,Associate degree
47402,Poland,25-34 years old,Master
47403,Poland,35-44 years old,Master
47405,Sweden,35-44 years old,Bachelor
47414,Spain,45-54 years old,Bachelor
47418,Netherlands,35-44 years old,Bachelor
47420,Romania,25-34 years old,Master
47432,France,35-44 years old,Master
47435,South Africa,35-44 years old,Master
47436,Netherlands,25-34 years old,Bachelor
47437,France,25-34 years old,Master
47439,Switzerland,35-44 years old,Bachelor
47441,Belgium,25-34 years old,Some College
47444,Iran,25-34 years old,Bachelor
47449,Finland,35-44 years old,Master
47455,Poland,35-44 years old,Master
47460,UK,35-44 years old,Bachelor
47462,Germany,35-44 years old,Master
47463,Switzerland,18-24 years old,Associate degree
47467,Turkey,35-44 years old,Bachelor
47470,Poland,35-44 years old,Master
47472,Germany,25-34 years old,Secondary school
47476,Spain,35-44 years old,Master
47477,Austria,35-44 years old,Master
47482,Sweden,65 years or older,Master
47485,France,35-44 years old,Bachelor
47489,Lithuania,35-44 years old,Bachelor
47490,Sweden,45-54 years old,Bachelor
47491,Germany,35-44 years old,Associate degree
47493,Germany,35-44 years old,Master
47494,UK,45-54 years old,Some College
47495,Sri Lanka,18-24 years old,Bachelor
47497,Switzerland,45-54 years old,Master
47501,China,25-34 years old,Some College
47503,Germany,55-64 years old,Master
47507,Lithuania,35-44 years old,Bachelor
47510,Sweden,35-44 years old,Some College
47517,China,35-44 years old,Bachelor
47527,Iran,35-44 years old,Bachelor
47536,Belgium,45-54 years old,Master
47540,Serbia,45-54 years old,Some College
47541,France,45-54 years old,Master
47547,Denmark,45-54 years old,Some College
47549,Germany,35-44 years old,Bachelor
47550,Hong Kong,35-44 years old,Bachelor
47554,South Africa,25-34 years old,Bachelor
47559,Germany,55-64 years old,Professional
47567,Ukraine,25-34 years old,Master
47568,Italy,25-34 years old,Secondary school
47584,France,25-34 years old,Bachelor
47590,Sweden,35-44 years old,Bachelor
47592,UK,35-44 years old,Bachelor
47599,UK,35-44 years old,Master
47600,Czech Republic,45-54 years old,Master
47601,Poland,35-44 years old,Some College
47604,Austria,25-34 years old,Bachelor
47609,Ukraine,18-24 years old,Master
47612,Germany,45-54 years old,Master
47614,Sweden,35-44 years old,Some College
47618,Denmark,45-54 years old,Some College
47624,Spain,35-44 years old,Professional
47625,Poland,25-34 years old,Some College
47632,Germany,45-54 years old,Master
47645,Germany,35-44 years old,Bachelor
47650,Germany,35-44 years old,Bachelor
47651,Netherlands,35-44 years old,Bachelor
47659,Poland,25-34 years old,Master
47666,Zambia,18-24 years old,Bachelor
47671,Austria,25-34 years old,Master
47680,Latvia,25-34 years old,Some College
47689,USA,55-64 years old,Professional
47697,Turkey,35-44 years old,Master
47701,Italy,25-34 years old,Some College
47705,Indonesia,18-24 years old,Some College
47706,Romania,35-44 years old,Master
47713,Morocco,35-44 years old,Master
47716,Switzerland,25-34 years old,Master
47718,Belgium,35-44 years old,Professional
47719,Italy,25-34 years old,Secondary school
47720,Croatia,35-44 years old,Master
47723,Netherlands,18-24 years old,Associate degree
47724,UK,35-44 years old,Bachelor
47733,Bulgaria,35-44 years old,Master
47734,France,35-44 years old,Secondary school
47737,Germany,25-34 years old,Master
47738,Italy,45-54 years old,Some College
47739,UK,35-44 years old,Master
47742,South Africa,35-44 years old,Associate degree
47749,Italy,35-44 years old,Master
47752,UK,25-34 years old,Master
47753,Egypt,25-34 years old,Master
47754,Austria,18-24 years old,Some College
47758,Germany,35-44 years old,Some College
47762,Ireland,35-44 years old,Some College
